date,course,applicant_count
2024-01-17,Cookery NC II,9
2024-01-17,Driving NC II,8
2024-01-17,Electrical Installation and Maintenance NC II,6
2024-01-17,Electronic Products Assembly and Servicing NC II,7
2024-01-17,HEO (Bulldozer) NC II,2
2024-01-17,HEO (Forklift) NC II,2
2024-01-17,HEO (Hydraulic Excavator) NC II,1
2024-01-17,HEO (Wheel Loader) NC II,4
2024-01-17,Landscape Installation and Maintenance (Softscape),1
2024-01-17,Machining NC I,3
2024-01-17,Machining NC II,2
2024-01-17,Masonry NC I,4
2024-01-17,Masonry NC II,3
2024-01-17,Organic Agriculture Production NC II,0
2024-01-17,Shielded Metal Arc Welding NC I,5
2024-01-17,Shielded Metal Arc Welding NC II,4
2024-01-17,Trainers Methodology Level I,2
2024-01-18,Bookkeeping NC II,3
2024-01-18,Carpentry NC II,6
2024-01-18,Computer Systems Servicing NC II,3
2024-01-18,Construction Painting NC II,5
2024-01-18,Cookery NC II,10
2024-01-18,Driving NC II,7
2024-01-18,Electrical Installation and Maintenance NC II,5
2024-01-18,Electronic Products Assembly and Servicing NC II,3
2024-01-18,HEO (Bulldozer) NC II,2
2024-01-18,HEO (Forklift) NC II,3
2024-01-18,HEO (Hydraulic Excavator) NC II,3
2024-01-18,HEO (Wheel Loader) NC II,1
2024-01-18,Landscape Installation and Maintenance (Softscape),2
2024-01-18,Machining NC I,2
2024-01-18,Machining NC II,5
2024-01-18,Masonry NC I,4
2024-01-18,Masonry NC II,3
2024-01-18,Organic Agriculture Production NC II,3
2024-01-18,Shielded Metal Arc Welding NC I,7
2024-01-18,Shielded Metal Arc Welding NC II,3
2024-01-18,Trainers Methodology Level I,1
2024-01-19,Bookkeeping NC II,6
2024-01-19,Carpentry NC II,4
2024-01-19,Computer Systems Servicing NC II,6
2024-01-19,Construction Painting NC II,3
2024-01-19,Cookery NC II,10
2024-01-19,Driving NC II,10
2024-01-19,Electrical Installation and Maintenance NC II,5
2024-01-19,Electronic Products Assembly and Servicing NC II,4
2024-01-19,HEO (Bulldozer) NC II,1
2024-01-19,HEO (Forklift) NC II,4
2024-01-19,HEO (Hydraulic Excavator) NC II,1
2024-01-19,HEO (Wheel Loader) NC II,3
2024-01-19,Landscape Installation and Maintenance (Softscape),2
2024-01-19,Machining NC I,6
2024-01-19,Machining NC II,1
2024-01-19,Masonry NC I,4
2024-01-19,Masonry NC II,5
2024-01-19,Organic Agriculture Production NC II,4
2024-01-19,Shielded Metal Arc Welding NC I,4
2024-01-19,Shielded Metal Arc Welding NC II,1
2024-01-19,Trainers Methodology Level I,1
2024-01-20,Bookkeeping NC II,2
2024-01-20,Carpentry NC II,1
2024-01-20,Computer Systems Servicing NC II,5
2024-01-20,Construction Painting NC II,0
2024-01-20,Cookery NC II,3
2024-01-20,Driving NC II,2
2024-01-20,Electrical Installation and Maintenance NC II,3
2024-01-20,Electronic Products Assembly and Servicing NC II,1
2024-01-20,HEO (Bulldozer) NC II,0
2024-01-20,HEO (Forklift) NC II,1
2024-01-20,HEO (Hydraulic Excavator) NC II,1
2024-01-20,HEO (Wheel Loader) NC II,1
2024-01-20,Landscape Installation and Maintenance (Softscape),0
2024-01-20,Machining NC I,3
2024-01-20,Machining NC II,2
2024-01-20,Masonry NC I,3
2024-01-20,Masonry NC II,1
2024-01-20,Organic Agriculture Production NC II,6
2024-01-20,Shielded Metal Arc Welding NC I,2
2024-01-20,Shielded Metal Arc Welding NC II,1
2024-01-20,Trainers Methodology Level I,0
2024-01-21,Bookkeeping NC II,5
2024-01-21,Carpentry NC II,1
2024-01-21,Computer Systems Servicing NC II,4
2024-01-21,Construction Painting NC II,1
2024-01-21,Cookery NC II,8
2024-01-21,Driving NC II,1
2024-01-21,Electrical Installation and Maintenance NC II,0
2024-01-21,Electronic Products Assembly and Servicing NC II,1
2024-01-21,HEO (Bulldozer) NC II,0
2024-01-21,HEO (Forklift) NC II,1
2024-01-21,HEO (Hydraulic Excavator) NC II,2
2024-01-21,HEO (Wheel Loader) NC II,3
2024-01-21,Landscape Installation and Maintenance (Softscape),1
2024-01-21,Machining NC I,1
2024-01-21,Machining NC II,2
2024-01-21,Masonry NC I,1
2024-01-21,Masonry NC II,1
2024-01-21,Organic Agriculture Production NC II,2
2024-01-21,Shielded Metal Arc Welding NC I,1
2024-01-21,Shielded Metal Arc Welding NC II,5
2024-01-21,Trainers Methodology Level I,1
2024-01-22,Bookkeeping NC II,4
2024-01-22,Carpentry NC II,3
2024-01-22,Computer Systems Servicing NC II,6
2024-01-22,Construction Painting NC II,1
2024-01-22,Cookery NC II,7
2024-01-22,Driving NC II,10
2024-01-22,Electrical Installation and Maintenance NC II,3
2024-01-22,Electronic Products Assembly and Servicing NC II,6
2024-01-22,HEO (Bulldozer) NC II,2
2024-01-22,HEO (Forklift) NC II,3
2024-01-22,HEO (Hydraulic Excavator) NC II,2
2024-01-22,HEO (Wheel Loader) NC II,3
2024-01-22,Landscape Installation and Maintenance (Softscape),2
2024-01-22,Machining NC I,4
2024-01-22,Machining NC II,2
2024-01-22,Masonry NC I,1
2024-01-22,Masonry NC II,2
2024-01-22,Organic Agriculture Production NC II,2
2024-01-22,Shielded Metal Arc Welding NC I,3
2024-01-22,Shielded Metal Arc Welding NC II,4
2024-01-22,Trainers Methodology Level I,0
2024-01-23,Bookkeeping NC II,5
2024-01-23,Carpentry NC II,10
2024-01-23,Computer Systems Servicing NC II,9
2024-01-23,Construction Painting NC II,3
2024-01-23,Cookery NC II,9
2024-01-23,Driving NC II,4
2024-01-23,Electrical Installation and Maintenance NC II,6
2024-01-23,Electronic Products Assembly and Servicing NC II,6
2024-01-23,HEO (Bulldozer) NC II,6
2024-01-23,HEO (Forklift) NC II,0
2024-01-23,HEO (Hydraulic Excavator) NC II,4
2024-01-23,HEO (Wheel Loader) NC II,3
2024-01-23,Landscape Installation and Maintenance (Softscape),2
2024-01-23,Machining NC I,3
2024-01-23,Machining NC II,2
2024-01-23,Masonry NC I,2
2024-01-23,Masonry NC II,5
2024-01-23,Organic Agriculture Production NC II,1
2024-01-23,Shielded Metal Arc Welding NC I,6
2024-01-23,Shielded Metal Arc Welding NC II,5
2024-01-23,Trainers Methodology Level I,3
2024-01-24,Bookkeeping NC II,5
2024-01-24,Carpentry NC II,4
2024-01-24,Computer Systems Servicing NC II,8
2024-01-24,Construction Painting NC II,4
2024-01-24,Cookery NC II,10
2024-01-24,Driving NC II,8
2024-01-24,Electrical Installation and Maintenance NC II,4
2024-01-24,Electronic Products Assembly and Servicing NC II,3
2024-01-24,HEO (Bulldozer) NC II,1
2024-01-24,HEO (Forklift) NC II,3
2024-01-24,HEO (Hydraulic Excavator) NC II,0
2024-01-24,HEO (Wheel Loader) NC II,1
2024-01-24,Landscape Installation and Maintenance (Softscape),6
2024-01-24,Machining NC I,3
2024-01-24,Machining NC II,2
2024-01-24,Masonry NC I,7
2024-01-24,Masonry NC II,8
2024-01-24,Organic Agriculture Production NC II,2
2024-01-24,Shielded Metal Arc Welding NC I,6
2024-01-24,Shielded Metal Arc Welding NC II,6
2024-01-24,Trainers Methodology Level I,0
2024-01-25,Bookkeeping NC II,3
2024-01-25,Carpentry NC II,4
2024-01-25,Computer Systems Servicing NC II,4
2024-01-25,Construction Painting NC II,1
2024-01-25,Cookery NC II,8
2024-01-25,Driving NC II,10
2024-01-25,Electrical Installation and Maintenance NC II,4
2024-01-25,Electronic Products Assembly and Servicing NC II,4
2024-01-25,HEO (Bulldozer) NC II,2
2024-01-25,HEO (Forklift) NC II,3
2024-01-25,HEO (Hydraulic Excavator) NC II,1
2024-01-25,HEO (Wheel Loader) NC II,2
2024-01-25,Landscape Installation and Maintenance (Softscape),1
2024-01-25,Machining NC I,1
2024-01-25,Machining NC II,2
2024-01-25,Masonry NC I,3
2024-01-25,Masonry NC II,1
2024-01-25,Organic Agriculture Production NC II,1
2024-01-25,Shielded Metal Arc Welding NC I,5
2024-01-25,Shielded Metal Arc Welding NC II,2
2024-01-25,Trainers Methodology Level I,1
2024-01-26,Bookkeeping NC II,8
2024-01-26,Carpentry NC II,4
2024-01-26,Computer Systems Servicing NC II,7
2024-01-26,Construction Painting NC II,3
2024-01-26,Cookery NC II,10
2024-01-26,Driving NC II,6
2024-01-26,Electrical Installation and Maintenance NC II,3
2024-01-26,Electronic Products Assembly and Servicing NC II,8
2024-01-26,HEO (Bulldozer) NC II,1
2024-01-26,HEO (Forklift) NC II,4
2024-01-26,HEO (Hydraulic Excavator) NC II,1
2024-01-26,HEO (Wheel Loader) NC II,2
2024-01-26,Landscape Installation and Maintenance (Softscape),0
2024-01-26,Machining NC I,1
2024-01-26,Machining NC II,4
2024-01-26,Masonry NC I,5
2024-01-26,Masonry NC II,1
2024-01-26,Organic Agriculture Production NC II,3
2024-01-26,Shielded Metal Arc Welding NC I,0
2024-01-26,Shielded Metal Arc Welding NC II,4
2024-01-26,Trainers Methodology Level I,0
2024-01-27,Bookkeeping NC II,3
2024-01-27,Carpentry NC II,5
2024-01-27,Computer Systems Servicing NC II,6
2024-01-27,Construction Painting NC II,1
2024-01-27,Cookery NC II,5
2024-01-27,Driving NC II,8
2024-01-27,Electrical Installation and Maintenance NC II,6
2024-01-27,Electronic Products Assembly and Servicing NC II,1
2024-01-27,HEO (Bulldozer) NC II,0
2024-01-27,HEO (Forklift) NC II,1
2024-01-27,HEO (Hydraulic Excavator) NC II,1
2024-01-27,HEO (Wheel Loader) NC II,0
2024-01-27,Landscape Installation and Maintenance (Softscape),0
2024-01-27,Machining NC I,1
2024-01-27,Machining NC II,0
2024-01-27,Masonry NC I,4
2024-01-27,Masonry NC II,6
2024-01-27,Organic Agriculture Production NC II,1
2024-01-27,Shielded Metal Arc Welding NC I,2
2024-01-27,Shielded Metal Arc Welding NC II,2
2024-01-27,Trainers Methodology Level I,0
2024-01-28,Bookkeeping NC II,3
2024-01-28,Carpentry NC II,0
2024-01-28,Computer Systems Servicing NC II,4
2024-01-28,Construction Painting NC II,1
2024-01-28,Cookery NC II,6
2024-01-28,Driving NC II,9
2024-01-28,Electrical Installation and Maintenance NC II,3
2024-01-28,Electronic Products Assembly and Servicing NC II,0
2024-01-28,HEO (Bulldozer) NC II,1
2024-01-28,HEO (Forklift) NC II,3
2024-01-28,HEO (Hydraulic Excavator) NC II,0
2024-01-28,HEO (Wheel Loader) NC II,1
2024-01-28,Landscape Installation and Maintenance (Softscape),3
2024-01-28,Machining NC I,1
2024-01-28,Machining NC II,0
2024-01-28,Masonry NC I,3
2024-01-28,Masonry NC II,2
2024-01-28,Organic Agriculture Production NC II,2
2024-01-28,Shielded Metal Arc Welding NC I,4
2024-01-28,Shielded Metal Arc Welding NC II,2
2024-01-28,Trainers Methodology Level I,1
2024-01-29,Bookkeeping NC II,7
2024-01-29,Carpentry NC II,5
2024-01-29,Computer Systems Servicing NC II,10
2024-01-29,Construction Painting NC II,2
2024-01-29,Cookery NC II,6
2024-01-29,Driving NC II,10
2024-01-29,Electrical Installation and Maintenance NC II,5
2024-01-29,Electronic Products Assembly and Servicing NC II,4
2024-01-29,HEO (Bulldozer) NC II,0
2024-01-29,HEO (Forklift) NC II,1
2024-01-29,HEO (Hydraulic Excavator) NC II,3
2024-01-29,HEO (Wheel Loader) NC II,1
2024-01-29,Landscape Installation and Maintenance (Softscape),1
2024-01-29,Machining NC I,2
2024-01-29,Machining NC II,2
2024-01-29,Masonry NC I,1
2024-01-29,Masonry NC II,5
2024-01-29,Organic Agriculture Production NC II,2
2024-01-29,Shielded Metal Arc Welding NC I,1
2024-01-29,Shielded Metal Arc Welding NC II,2
2024-01-29,Trainers Methodology Level I,1
2024-01-30,Bookkeeping NC II,9
2024-01-30,Carpentry NC II,4
2024-01-30,Computer Systems Servicing NC II,3
2024-01-30,Construction Painting NC II,1
2024-01-30,Cookery NC II,5
2024-01-30,Driving NC II,6
2024-01-30,Electrical Installation and Maintenance NC II,7
2024-01-30,Electronic Products Assembly and Servicing NC II,6
2024-01-30,HEO (Bulldozer) NC II,1
2024-01-30,HEO (Forklift) NC II,1
2024-01-30,HEO (Hydraulic Excavator) NC II,3
2024-01-30,HEO (Wheel Loader) NC II,0
2024-01-30,Landscape Installation and Maintenance (Softscape),3
2024-01-30,Machining NC I,3
2024-01-30,Machining NC II,2
2024-01-30,Masonry NC I,3
2024-01-30,Masonry NC II,4
2024-01-30,Organic Agriculture Production NC II,5
2024-01-30,Shielded Metal Arc Welding NC I,3
2024-01-30,Shielded Metal Arc Welding NC II,5
2024-01-30,Trainers Methodology Level I,5
2024-01-31,Bookkeeping NC II,7
2024-01-31,Carpentry NC II,1
2024-01-31,Computer Systems Servicing NC II,7
2024-01-31,Construction Painting NC II,3
2024-01-31,Cookery NC II,10
2024-01-31,Driving NC II,10
2024-01-31,Electrical Installation and Maintenance NC II,6
2024-01-31,Electronic Products Assembly and Servicing NC II,2
2024-01-31,HEO (Bulldozer) NC II,1
2024-01-31,HEO (Forklift) NC II,4
2024-01-31,HEO (Hydraulic Excavator) NC II,2
2024-01-31,HEO (Wheel Loader) NC II,0
2024-01-31,Landscape Installation and Maintenance (Softscape),4
2024-01-31,Machining NC I,6
2024-01-31,Machining NC II,1
2024-01-31,Masonry NC I,2
2024-01-31,Masonry NC II,3
2024-01-31,Organic Agriculture Production NC II,1
2024-01-31,Shielded Metal Arc Welding NC I,3
2024-01-31,Shielded Metal Arc Welding NC II,3
2024-01-31,Trainers Methodology Level I,3
2024-02-01,Bookkeeping NC II,7
2024-02-01,Carpentry NC II,8
2024-02-01,Computer Systems Servicing NC II,10
2024-02-01,Construction Painting NC II,3
2024-02-01,Cookery NC II,10
2024-02-01,Driving NC II,10
2024-02-01,Electrical Installation and Maintenance NC II,4
2024-02-01,Electronic Products Assembly and Servicing NC II,1
2024-02-01,HEO (Bulldozer) NC II,3
2024-02-01,HEO (Forklift) NC II,1
2024-02-01,HEO (Hydraulic Excavator) NC II,1
2024-02-01,HEO (Wheel Loader) NC II,0
2024-02-01,Landscape Installation and Maintenance (Softscape),3
2024-02-01,Machining NC I,4
2024-02-01,Machining NC II,1
2024-02-01,Masonry NC I,3
2024-02-01,Masonry NC II,3
2024-02-01,Organic Agriculture Production NC II,2
2024-02-01,Shielded Metal Arc Welding NC I,3
2024-02-01,Shielded Metal Arc Welding NC II,1
2024-02-01,Trainers Methodology Level I,1
2024-02-02,Bookkeeping NC II,3
2024-02-02,Carpentry NC II,3
2024-02-02,Computer Systems Servicing NC II,7
2024-02-02,Construction Painting NC II,2
2024-02-02,Cookery NC II,7
2024-02-02,Driving NC II,5
2024-02-02,Electrical Installation and Maintenance NC II,7
2024-02-02,Electronic Products Assembly and Servicing NC II,3
2024-02-02,HEO (Bulldozer) NC II,2
2024-02-02,HEO (Forklift) NC II,1
2024-02-02,HEO (Hydraulic Excavator) NC II,1
2024-02-02,HEO (Wheel Loader) NC II,3
2024-02-02,Landscape Installation and Maintenance (Softscape),2
2024-02-02,Machining NC I,2
2024-02-02,Machining NC II,3
2024-02-02,Masonry NC I,2
2024-02-02,Masonry NC II,2
2024-02-02,Organic Agriculture Production NC II,3
2024-02-02,Shielded Metal Arc Welding NC I,3
2024-02-02,Shielded Metal Arc Welding NC II,3
2024-02-02,Trainers Methodology Level I,0
2024-02-03,Bookkeeping NC II,9
2024-02-03,Carpentry NC II,4
2024-02-03,Computer Systems Servicing NC II,3
2024-02-03,Construction Painting NC II,2
2024-02-03,Cookery NC II,8
2024-02-03,Driving NC II,5
2024-02-03,Electrical Installation and Maintenance NC II,3
2024-02-03,Electronic Products Assembly and Servicing NC II,1
2024-02-03,HEO (Bulldozer) NC II,1
2024-02-03,HEO (Forklift) NC II,2
2024-02-03,HEO (Hydraulic Excavator) NC II,1
2024-02-03,HEO (Wheel Loader) NC II,3
2024-02-03,Landscape Installation and Maintenance (Softscape),2
2024-02-03,Machining NC I,0
2024-02-03,Machining NC II,2
2024-02-03,Masonry NC I,2
2024-02-03,Masonry NC II,4
2024-02-03,Organic Agriculture Production NC II,2
2024-02-03,Shielded Metal Arc Welding NC I,1
2024-02-03,Shielded Metal Arc Welding NC II,1
2024-02-03,Trainers Methodology Level I,1
2024-02-04,Bookkeeping NC II,2
2024-02-04,Carpentry NC II,2
2024-02-04,Computer Systems Servicing NC II,5
2024-02-04,Construction Painting NC II,0
2024-02-04,Cookery NC II,9
2024-02-04,Driving NC II,7
2024-02-04,Electrical Installation and Maintenance NC II,4
2024-02-04,Electronic Products Assembly and Servicing NC II,2
2024-02-04,HEO (Bulldozer) NC II,0
2024-02-04,HEO (Forklift) NC II,1
2024-02-04,HEO (Hydraulic Excavator) NC II,2
2024-02-04,HEO (Wheel Loader) NC II,0
2024-02-04,Landscape Installation and Maintenance (Softscape),1
2024-02-04,Machining NC I,3
2024-02-04,Machining NC II,2
2024-02-04,Masonry NC I,1
2024-02-04,Masonry NC II,1
2024-02-04,Organic Agriculture Production NC II,0
2024-02-04,Shielded Metal Arc Welding NC I,3
2024-02-04,Shielded Metal Arc Welding NC II,2
2024-02-04,Trainers Methodology Level I,2
2024-02-05,Bookkeeping NC II,3
2024-02-05,Carpentry NC II,1
2024-02-05,Computer Systems Servicing NC II,5
2024-02-05,Construction Painting NC II,2
2024-02-05,Cookery NC II,5
2024-02-05,Driving NC II,10
2024-02-05,Electrical Installation and Maintenance NC II,3
2024-02-05,Electronic Products Assembly and Servicing NC II,2
2024-02-05,HEO (Bulldozer) NC II,2
2024-02-05,HEO (Forklift) NC II,3
2024-02-05,HEO (Hydraulic Excavator) NC II,2
2024-02-05,HEO (Wheel Loader) NC II,4
2024-02-05,Landscape Installation and Maintenance (Softscape),3
2024-02-05,Machining NC I,6
2024-02-05,Machining NC II,2
2024-02-05,Masonry NC I,1
2024-02-05,Masonry NC II,3
2024-02-05,Organic Agriculture Production NC II,2
2024-02-05,Shielded Metal Arc Welding NC I,1
2024-02-05,Shielded Metal Arc Welding NC II,3
2024-02-05,Trainers Methodology Level I,2
2024-02-06,Bookkeeping NC II,7
2024-02-06,Carpentry NC II,6
2024-02-06,Computer Systems Servicing NC II,10
2024-02-06,Construction Painting NC II,6
2024-02-06,Cookery NC II,5
2024-02-06,Driving NC II,7
2024-02-06,Electrical Installation and Maintenance NC II,5
2024-02-06,Electronic Products Assembly and Servicing NC II,1
2024-02-06,HEO (Bulldozer) NC II,3
2024-02-06,HEO (Forklift) NC II,1
2024-02-06,HEO (Hydraulic Excavator) NC II,0
2024-02-06,HEO (Wheel Loader) NC II,1
2024-02-06,Landscape Installation and Maintenance (Softscape),3
2024-02-06,Machining NC I,2
2024-02-06,Machining NC II,3
2024-02-06,Masonry NC I,2
2024-02-06,Masonry NC II,3
2024-02-06,Organic Agriculture Production NC II,3
2024-02-06,Shielded Metal Arc Welding NC I,2
2024-02-06,Shielded Metal Arc Welding NC II,6
2024-02-06,Trainers Methodology Level I,1
2024-02-07,Bookkeeping NC II,6
2024-02-07,Carpentry NC II,6
2024-02-07,Computer Systems Servicing NC II,6
2024-02-07,Construction Painting NC II,1
2024-02-07,Cookery NC II,8
2024-02-07,Driving NC II,7
2024-02-07,Electrical Installation and Maintenance NC II,5
2024-02-07,Electronic Products Assembly and Servicing NC II,4
2024-02-07,HEO (Bulldozer) NC II,2
2024-02-07,HEO (Forklift) NC II,1
2024-02-07,HEO (Hydraulic Excavator) NC II,2
2024-02-07,HEO (Wheel Loader) NC II,1
2024-02-07,Landscape Installation and Maintenance (Softscape),2
2024-02-07,Machining NC I,4
2024-02-07,Machining NC II,4
2024-02-07,Masonry NC I,2
2024-02-07,Masonry NC II,5
2024-02-07,Organic Agriculture Production NC II,1
2024-02-07,Shielded Metal Arc Welding NC I,4
2024-02-07,Shielded Metal Arc Welding NC II,2
2024-02-07,Trainers Methodology Level I,2
2024-02-08,Bookkeeping NC II,5
2024-02-08,Carpentry NC II,6
2024-02-08,Computer Systems Servicing NC II,6
2024-02-08,Construction Painting NC II,0
2024-02-08,Cookery NC II,10
2024-02-08,Driving NC II,7
2024-02-08,Electrical Installation and Maintenance NC II,1
2024-02-08,Electronic Products Assembly and Servicing NC II,3
2024-02-08,HEO (Bulldozer) NC II,2
2024-02-08,HEO (Forklift) NC II,0
2024-02-08,HEO (Hydraulic Excavator) NC II,2
2024-02-08,HEO (Wheel Loader) NC II,2
2024-02-08,Landscape Installation and Maintenance (Softscape),5
2024-02-08,Machining NC I,3
2024-02-08,Machining NC II,1
2024-02-08,Masonry NC I,3
2024-02-08,Masonry NC II,2
2024-02-08,Organic Agriculture Production NC II,6
2024-02-08,Shielded Metal Arc Welding NC I,3
2024-02-08,Shielded Metal Arc Welding NC II,3
2024-02-08,Trainers Methodology Level I,0
2024-02-09,Bookkeeping NC II,3
2024-02-09,Carpentry NC II,4
2024-02-09,Computer Systems Servicing NC II,8
2024-02-09,Construction Painting NC II,5
2024-02-09,Cookery NC II,10
2024-02-09,Driving NC II,10
2024-02-09,Electrical Installation and Maintenance NC II,4
2024-02-09,Electronic Products Assembly and Servicing NC II,3
2024-02-09,HEO (Bulldozer) NC II,2
2024-02-09,HEO (Forklift) NC II,2
2024-02-09,HEO (Hydraulic Excavator) NC II,3
2024-02-09,HEO (Wheel Loader) NC II,2
2024-02-09,Landscape Installation and Maintenance (Softscape),1
